Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,Z_mm_smoothed,B_px,X_mm,X_mm_smoothed,Y_mm,Y_mm_smoothed
220,68,151,240,111,245,166.97080519205628,124.19742348374221,168.41658139531296,164.34719346554112,0.4606,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,15.4741,0.1391,8.5362,7.8298,141.479,-3.47,-3.4186,-0.7506,-0.8314
221,59,253,362,248,394,97.21902082486967,151.19854496654392,97.51214410305275,183.5755975068582,0.7173,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.7552,0.0967,5.9137,5.8213,165.8214,-0.5345,-0.5520,-4.1267,-4.1278
221,66,167,259,155,266,155.88580146069305,115.03912377969506,155.22485943116808,128.86038956948718,0.6761,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.3019,0.0567,3.4388,3.5802,121.5581,-2.7765,-2.7481,-1.2632,-1.3694
221,68,152,245,132,249,164.62374875117382,124.45481107614924,165.19601984372952,144.80676779764127,0.5489,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.4055,0.0756,4.6079,7.6482,133.8616,-3.2436,-3.4119,-0.8733,-0.8240
221,27,172,98,152,78,228.74298829568716,151.6443206981389,228.15484286479196,179.8777362543792,0.5032,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.4708,0.0852,5.1999,4.7888,164.5588,-2.7404,-2.7633,3.0891,3.0550
221,49,356,57,369,31,298.45483547778986,176.2980430974774,298.1873737645758,205.35335400231475,0.6823,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.4663,0.0761,4.6417,4.8079,189.7197,2.2579,2.2694,4.1914,4.0275
222,59,252,363,247,395,97.54492903875683,152.31874474272692,97.77913719091435,184.69975636150687,0.7091,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.6849,0.0961,5.8747,5.8369,166.9537,-0.5594,-0.5570,-4.152,-4.1948
222,68,152,246,110,253,164.18080605249986,124.72369462135092,165.79744123863634,167.10774967068403,0.4653,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,16.1512,0.1452,8.9125,7.3522,142.8379,-3.464,-3.3925,-0.9213,-0.8484
222,27,166,100,151,81,226.57655005518373,154.20765220960988,227.27244973278292,178.33115263464205,0.4135,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.0674,0.0725,4.42,4.7013,165.3944,-2.8332,-2.7963,3.0329,3.0033
223,66,171,266,155,274,151.86865763593894,114.5294721894762,152.08023357189137,132.41223508422476,0.8047,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.0533,0.0724,4.4122,3.8548,122.8233,-2.7209,-2.7491,-1.4478,-1.3961
223,27,172,105,152,87,226.93680038622105,146.4547711752676,226.1691393279074,173.27723451163456,0.4541,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.3293,0.0839,5.1213,4.9450,158.7409,-2.741,-2.7871,2.8905,2.9316
223,49,352,65,369,39,298.5558142085112,167.35889578985635,299.27907221417723,198.33809518093088,0.4351,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.4207,0.0847,5.1721,4.9299,181.5363,2.2049,2.2437,3.9863,4.0362
224,59,251,372,247,406,97.4773303066608,161.37224048763778,97.34300811700683,195.6041921841145,0.7451,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.6642,0.0959,5.8631,5.8659,176.8469,-0.5719,-0.5619,-4.4008,-4.2516
224,66,170,269,155,278,150.80251395393555,116.84605256490268,150.57254359681028,134.33167906342868,0.8105,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.7417,0.0696,4.239,4.0181,124.9802,-2.7345,-2.7532,-1.5358,-1.3882
224,27,166,109,150,91,224.1776290200018,147.80054127099805,224.76421623012337,171.82840277439584,0.4754,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.3599,0.0752,4.5826,4.8272,158.9113,-2.8446,-2.8129,2.7947,2.8952
224,49,354,69,369,43,299.83110512878665,164.84234892769516,299.85429385556984,194.85892332659543,0.7957,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.2801,0.0834,5.094,5.1130,178.5982,2.2303,2.2102,3.8874,4.0043
225,59,251,369,247,402,97.61854648756893,158.39823231336896,97.49585763972986,191.637678967368,0.7183,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.5603,0.095,5.8054,5.5671,173.4397,-0.572,-0.5860,-4.3146,-4.2106
225,66,170,266,154,275,152.10272896905238,115.41230437002807,151.90231703256407,133.76471881628578,0.8145,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.1907,0.0737,4.4885,4.1629,123.9127,-2.7454,-2.7474,-1.46,-1.4194
225,27,171,107,150,88,226.11239961629778,145.69145479402695,225.465809082765,173.95401691251627,0.4976,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.8328,0.0884,5.4011,4.8161,158.5733,-2.7762,-2.8179,2.8509,2.9002
225,49,354,67,368,40,299.48890781227254,166.58031096140985,299.1676133795778,196.9771560359221,0.6613,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.298,0.0836,5.1039,5.0643,180.508,2.2178,2.1766,3.9496,4.0371
226,59,251,367,247,400,97.71567356354846,156.41611170208776,97.57467968315785,189.6549498431296,0.7621,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.6811,0.096,5.8725,5.2087,171.4393,-0.5718,-0.6053,-4.2639,-4.1407
226,27,165,105,149,86,225.0,151.32085117392117,225.69027719786507,176.08236708995025,0.4369,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.4106,0.0756,4.6108,4.3929,162.7653,-2.8694,-2.8530,2.9068,3.0556
226,49,349,65,367,37,297.64597536373867,165.94577427581578,298.495638618245,199.12307751739877,0.388,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.1065,0.0909,5.5532,4.7882,181.0269,2.1403,2.1618,4.0069,4.1273
227,59,249,360,244,386,98.833414651219,149.77650015940418,99.1416402235249,176.23847480048164,0.6981,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.0265,0.0812,4.953,4.6786,161.9336,-0.6357,-0.6260,-4.0135,-3.9787
227,66,169,259,154,264,155.47227951974193,113.21660655575224,156.21796957677864,128.94960255851896,0.4918,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.2249,0.065,3.9518,4.2264,120.572,-2.7613,-2.7471,-1.2369,-1.4109
227,27,166,98,149,81,227.0825652797309,155.66630977832037,226.80399511620058,179.6941846582688,0.7125,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.9678,0.0716,4.3646,4.3454,166.8195,-2.8585,-2.8551,3.0583,3.1208
227,49,353,59,365,35,297.89727103094765,173.11845655504212,297.71850162818333,199.9449924354196,0.756,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.9968,0.0719,4.3808,4.4098,185.5672,2.1719,2.1336,4.1191,4.3007
228,59,244,348,241,362,101.63363399894044,138.85243966167826,101.676737830954,153.16984037335808,0.8053,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4523,0.049,2.9667,4.1180,145.6602,-0.7385,-0.6143,-3.5798,-3.8793
228,69,379,306,388,313,41.299456944821664,142.42541907960108,41.04575228447891,153.8083222715858,0.6897,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2732,0.0384,2.3114,2.3883,147.8982,2.7939,2.7936,-2.4431,-2.4240
228,70,139,221,118,222,176.12874376801437,133.30416347586447,176.28471089457122,154.3243337908834,0.6597,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.1272,0.0731,4.4532,6.0364,143.0462,-3.5818,-3.5855,-0.2371,-0.2897
228,71,128,220,107,221,176.82016988013575,144.22205101855957,176.8778695378843,165.24527224704494,0.7533,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.5547,0.0679,4.1351,4.3941,154.0196,-3.8591,-3.5832,-0.2123,-0.4651
228,49,349,34,358,14,293.39254975754636,193.94071259021402,293.47739989209293,215.87033144922904,0.7748,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.9509,0.0535,3.2438,4.0296,204.3188,2.0393,2.1355,4.7042,4.4242
229,59,247,348,243,363,100.41602830757071,138.27870407260838,100.87145292585484,153.7595525487766,0.5904,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.8951,0.053,3.2128,3.5428,145.6088,-0.6756,-0.5800,-3.5909,-3.8375
229,69,380,306,389,314,41.03534527714388,143.17821063276352,41.08175113593263,155.21919984331836,0.7935,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.4875,0.0404,2.4305,2.4076,148.9558,2.8185,2.7935,-2.4552,-2.4193
229,70,141,221,108,221,176.06982445427454,131.30879635424276,176.85887016436388,164.24676556937126,0.654,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.3934,0.1114,6.8242,6.2183,145.9424,-3.6555,-3.5536,-0.223,-0.3598
229,27,161,73,150,58,231.39049531464696,177.88198334851114,231.61346048231474,196.468827043885,0.6545,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.5216,0.0497,3.0052,3.9935,186.714,-2.9163,-2.8814,3.6672,3.2108
229,49,351,32,360,12,293.69613654636885,196.57314160383152,293.74949449286675,218.5040045399626,0.7668,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.8757,0.0528,3.202,3.5614,206.9592,2.0895,2.1779,4.7546,4.4736
230,59,253,357,250,372,97.46519085612142,146.23952953972466,97.82907651005961,161.50541786577935,0.6284,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.5165,0.0496,3.0024,3.2513,153.4938,-0.5132,-0.5141,-3.8175,-3.8743
230,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4191,146.8872,2.7933,2.7935,-2.405,-2.4164
230,70,146,228,114,229,172.763077974032,127.01181047445942,173.85888938312323,158.91192529196795,0.5572,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.4073,0.1116,6.8318,6.0996,141.1823,-3.5192,-3.5418,-0.4089,-0.4110
230,49,356,39,366,20,295.89885120689485,192.31484602078956,296.08559977828145,213.7755832643195,0.696,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.877,0.0528,3.2027,3.3225,202.4781,2.2271,2.2354,4.5669,4.4533
231,59,257,366,255,382,95.56320882074401,154.72879499304582,95.71059313749964,170.84788555905513,0.7313,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.5058,0.0495,2.9964,3.0244,162.3893,-0.4005,-0.4455,-4.0553,-3.9350
231,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4499,146.8872,2.7933,2.7934,-2.405,-2.4088
231,71,138,233,128,235,171.09325581622025,135.63554106501732,170.92524197899132,145.82523787054146,0.5871,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.026,0.0362,2.1741,3.8209,140.5459,-3.4835,-3.4800,-0.5513,-0.5024
231,70,148,233,117,237,170.3878852456341,125.76565508913791,170.8376529542783,157.00318468107582,0.8627,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.2851,0.1105,6.764,6.1061,139.659,-3.4579,-3.5318,-0.5701,-0.4958
232,59,260,368,258,384,94.39870535499554,156.46085772486356,94.65335158726839,172.5688268488837,0.6602,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4443,0.049,2.9622,2.9715,164.1206,-0.3254,-0.3730,-4.1056,-4.0380
232,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7565,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
232,70,140,236,130,238,169.69515353123398,134.16407864998737,169.62415507994896,144.3606594609487,0.6893,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0712,0.0366,2.1992,5.2356,139.0757,-3.4333,-3.5322,-0.6265,-0.5815
232,71,150,235,119,240,169.3236443173042,124.1491039033307,169.62925847171536,155.54099138169335,0.8998,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.4817,0.1122,6.8732,3.4770,138.0834,-3.407,-3.4181,-0.6318,-0.5247
232,49,361,51,371,33,298.93359946480336,183.96195258802837,298.9457803372243,204.55317157159897,0.8446,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.894,0.053,3.2122,3.2050,193.7119,2.3522,2.2847,4.254,4.4167
233,59,260,368,259,384,94.39870535499554,156.46085772486356,94.32227705949104,172.4905794529081,0.7598,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4191,0.0487,2.9483,2.9607,164.0852,-0.3129,-0.3329,-4.1057,-4.0956
233,72,393,325,402,334,43.04193257076596,165.55965692160635,43.18169703554817,178.2806775845324,0.707,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1143,0.037,2.2231,2.2231,171.6848,3.145,3.1450,-2.9445,-2.9445
233,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
233,70,141,237,120,240,169.19560540246076,133.3641631023867,169.56252464888183,154.55743269089325,0.7856,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.1857,0.0736,4.4858,4.3710,143.1808,-3.5316,-3.5598,-0.6614,-0.6275
234,72,393,325,402,334,43.04193257076596,165.55965692160635,43.18169703554817,178.2806775845324,0.6632,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1143,0.037,2.2231,2.2231,171.6848,3.145,3.1450,-2.9445,-2.9445
234,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
234,70,132,237,120,239,169.8753283446022,142.21462653327893,169.92752216256108,154.37940277122465,0.7864,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5612,0.041,2.4715,3.9154,148.0475,-3.6576,-3.5746,-0.6513,-0.6457
234,71,150,236,141,237,168.8708107103888,124.33824833895642,169.19560540246076,133.3641631023867,0.6386,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.895,0.035,2.1012,3.0702,128.6931,-3.1705,-3.2804,-0.6141,-0.6051
235,72,393,325,402,334,43.04193257076596,165.55965692160635,43.18169703554817,178.2806775845324,0.682,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1143,0.037,2.2231,2.2231,171.6848,3.145,3.1450,-2.9445,-2.9445
235,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
235,70,132,236,120,239,170.2724214485984,142.04224723651762,169.92752216256108,154.37940277122465,0.6361,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.6285,0.0416,2.5089,4.1170,147.9541,-3.6574,-3.5552,-0.6388,-0.6515
235,71,150,236,141,237,168.8708107103888,124.33824833895642,169.19560540246076,133.3641631023867,0.6784,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.895,0.035,2.1012,3.0556,128.6931,-3.1705,-3.2178,-0.6141,-0.6176
236,72,393,325,402,334,43.04193257076596,165.55965692160635,43.18169703554817,178.2806775845324,0.6895,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1143,0.037,2.2231,2.2504,171.6848,3.145,3.1424,-2.9445,-2.9444
236,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
236,70,141,237,120,240,169.19560540246076,133.3641631023867,169.56252464888183,154.55743269089325,0.7782,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.1857,0.0736,4.4858,4.1170,143.1808,-3.5316,-3.5552,-0.6614,-0.6515
237,72,393,325,402,334,43.04193257076596,165.55965692160635,43.18169703554817,178.2806775845324,0.6895,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1143,0.037,2.2231,2.2504,171.6848,3.145,3.1424,-2.9445,-2.9444
237,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
237,70,150,236,120,240,168.8708107103888,124.33824833895642,169.56252464888183,154.55743269089325,0.7725,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.0497,0.1084,6.6331,4.5199,137.8107,-3.3976,-3.5300,-0.6448,-0.6536
238,72,392,325,402,334,43.27918516632713,164.83021567661677,43.18169703554817,178.2806775845324,0.7035,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3595,0.0392,2.3594,2.2504,171.2918,3.1319,3.1424,-2.944,-2.9444
238,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
238,70,141,237,120,240,169.19560540246076,133.3641631023867,169.56252464888183,154.55743269089325,0.7877,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.1857,0.0736,4.4858,4.4769,143.1808,-3.5316,-3.5327,-0.6614,-0.6586
239,72,393,325,402,334,43.04193257076596,165.55965692160635,43.18169703554817,178.2806775845324,0.6653,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1143,0.037,2.2231,2.2776,171.6848,3.145,3.1398,-2.9445,-2.9443
239,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
239,70,141,237,120,240,169.19560540246076,133.3641631023867,169.56252464888183,154.55743269089325,0.78,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.1857,0.0736,4.4858,4.0741,143.1808,-3.5316,-3.5579,-0.6614,-0.6566
240,59,260,368,259,384,94.39870535499554,156.46085772486356,94.32227705949104,172.4905794529081,0.767,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4191,0.0487,2.9483,2.9540,164.0852,-0.3129,-0.3129,-4.1057,-4.1057
240,72,393,325,402,334,43.04193257076596,165.55965692160635,43.18169703554817,178.2806775845324,0.6752,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1143,0.037,2.2231,2.2776,171.6848,3.145,3.1398,-2.9445,-2.9443
240,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
240,70,131,237,120,240,169.94566440000565,143.19916200872126,169.56252464888183,154.55743269089325,0.544,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2421,0.0381,2.2942,3.1992,148.6617,-3.671,-3.6126,-0.664,-0.6579
240,71,150,236,141,237,168.8708107103888,124.33824833895642,169.19560540246076,133.3641631023867,0.6683,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.895,0.035,2.1012,2.1012,128.6931,-3.1705,-3.1705,-0.6141,-0.6141
241,72,392,325,402,334,43.27918516632713,164.83021567661677,43.18169703554817,178.2806775845324,0.7889,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3595,0.0392,2.3594,2.2776,171.2918,3.1319,3.1398,-2.944,-2.9443
241,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
241,70,132,237,120,239,169.8753283446022,142.21462653327893,169.92752216256108,154.37940277122465,0.7791,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5612,0.041,2.4715,2.7609,148.0475,-3.6576,-3.6405,-0.6513,-0.6584
241,71,150,236,141,237,168.8708107103888,124.33824833895642,169.19560540246076,133.3641631023867,0.6275,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.895,0.035,2.1012,2.1012,128.6931,-3.1705,-3.1705,-0.6141,-0.6141
242,72,393,325,402,334,43.04193257076596,165.55965692160635,43.18169703554817,178.2806775845324,0.6986,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1143,0.037,2.2231,2.3049,171.6848,3.145,3.1371,-2.9445,-2.9442
242,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
242,70,131,237,120,239,169.94566440000565,143.19916200872126,169.92752216256108,154.37940277122465,0.8161,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1781,0.0376,2.2586,2.3225,148.5793,-3.6711,-3.6683,-0.6515,-0.6590
242,71,150,236,141,237,168.8708107103888,124.33824833895642,169.19560540246076,133.3641631023867,0.6386,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.895,0.035,2.1012,2.1012,128.6931,-3.1705,-3.1705,-0.6141,-0.6141
242,49,362,51,372,33,299.20546151643515,184.44782460088814,299.19031151823907,205.03902067655318,0.8255,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.8793,0.0529,3.204,3.2057,194.1991,2.3773,2.3335,4.2541,4.3323
243,72,392,325,402,334,43.27918516632713,164.83021567661677,43.18169703554817,178.2806775845324,0.7154,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3595,0.0392,2.3594,2.3049,171.2918,3.1319,3.1371,-2.944,-2.9442
243,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
243,70,131,237,120,240,169.94566440000565,143.19916200872126,169.56252464888183,154.55743269089325,0.5607,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2421,0.0381,2.2942,2.3617,148.6617,-3.671,-3.6707,-0.664,-0.6589
243,71,150,236,141,237,168.8708107103888,124.33824833895642,169.19560540246076,133.3641631023867,0.6435,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.895,0.035,2.1012,2.1012,128.6931,-3.1705,-3.1705,-0.6141,-0.6141
243,49,362,51,372,33,299.20546151643515,184.44782460088814,299.19031151823907,205.03902067655318,0.8277,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.8793,0.0529,3.204,3.2067,194.1991,2.3773,2.3689,4.2541,4.2541
244,59,260,368,259,384,94.39870535499554,156.46085772486356,94.32227705949104,172.4905794529081,0.7623,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4191,0.0487,2.9483,2.9519,164.0852,-0.3129,-0.3098,-4.1057,-4.1057
244,72,392,325,402,334,43.27918516632713,164.83021567661677,43.18169703554817,178.2806775845324,0.7298,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3595,0.0392,2.3594,2.3049,171.2918,3.1319,3.1371,-2.944,-2.9442
244,69,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,2.4653,146.8872,2.7933,2.7933,-2.405,-2.4050
244,70,131,237,120,240,169.94566440000565,143.19916200872126,169.56252464888183,154.55743269089325,0.5686,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2421,0.0381,2.2942,2.7645,148.6617,-3.671,-3.6455,-0.664,-0.6610
244,71,150,236,141,237,168.8708107103888,124.33824833895642,169.19560540246076,133.3641631023867,0.6483,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.895,0.035,2.1012,2.1012,128.6931,-3.1705,-3.1705,-0.6141,-0.6141
245,59,261,368,259,384,94.03341107277019,156.3873396410336,94.32227705949104,172.4905794529081,0.6497,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4452,0.049,2.9627,2.9531,164.0447,-0.3004,-0.3087,-4.1056,-4.1057
245,72,393,325,402,334,43.04193257076596,165.55965692160635,43.18169703554817,178.2806775845324,0.6793,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1143,0.037,2.2231,2.3253,171.6848,3.145,3.1352,-2.9445,-2.9441
