Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm
36,10,308,370,320,407,77.16439051359856,162.04937519163718,76.17134902771984,200.82081565415473,0.3707,1,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.8246,0.1068,8.3207,179.3638,1.042,-4.3787
38,13,147,393,118,430,124.62925847171537,219.9681795169474,125.23822522495776,266.9082239272518,0.4507,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.6697,0.0964,7.5126,241.1754,-3.4681,-4.9598
38,10,324,355,337,388,70.01689347810003,152.16109883935513,69.72989516140633,187.61929538296428,0.7003,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.549,0.1044,8.1278,168.0401,1.452,-3.9589
39,13,176,377,157,410,120.1916229609576,190.8952592391964,120.14836603200096,228.97379762758882,0.8129,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.0367,0.0907,7.0697,208.2078,-2.6257,-4.5171
39,10,358,340,374,368,56.10383343663609,154.20765220960988,56.82148834060726,186.3866948041088,0.4574,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.4559,0.0945,7.363,168.7771,2.3378,-3.5316
40,10,361,327,384,354,52.26324474058457,145.41664278891878,51.73601121411935,180.8535318980528,0.5561,1,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.02,0.1086,8.4574,161.2106,2.4922,-3.1866
41,10,364,324,389,349,50.59933933652057,144.9413674559475,49.502189492040976,180.16103907338012,0.384,1,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.9892,0.1083,8.4359,160.6435,2.5917,-3.0877
42,13,190,361,170,391,118.82555308821927,170.07351351694948,119.67589183056877,206.0218435020908,0.3622,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.5781,0.0956,7.4485,186.3297,-2.2876,-4.0779
42,14,373,324,395,348,47.95631065750366,150.81445554057476,47.873438497593526,183.3712082089225,0.7003,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.7815,0.0974,7.5908,165.507,2.7839,-3.0821
42,10,366,323,388,348,49.74051057389118,145.45446022724775,49.53777250790665,178.75122377203465,0.6927,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.366,0.1027,7.9998,160.393,2.6071,-3.0664
