Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm,B_mm
263,3,253,75,250,61,262.1042349057062,138.31124321616085,261.71059561097434,152.59423318068085,0.6302,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0674,0.0491,2.9710,145.1021,-0.5002,3.6067,3.6412
264,15,458,444,477,468,51.28000712569978,297.3550066839299,51.312908043442135,327.96493715029965,0.7501,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0642,0.049,2.9619,311.9108,4.8960,-6.1068,7.8271
264,17,406,263,426,269,20.836675364943535,143.37712509323097,20.31101843316152,164.21023110634732,0.4635,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4725,0.0677,4.1226,153.0882,3.5904,-1.3665,3.8416
264,3,260,74,258,60,265.0302592718897,138.52075656738234,264.7376046004049,152.64337522473747,0.6938,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0545,0.0485,2.9343,145.2396,-0.3157,3.6310,3.6447
265,3,271,74,270,59,269.5848204588551,138.00362314084367,269.2510782171762,153.0130713370593,0.6782,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1213,0.0516,3.1242,145.1213,-0.0264,3.6416,3.6417
266,18,559,440,589,464,38.46451023068756,366.54194848611803,38.48303818784568,404.9604919001359,0.8244,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0826,0.0498,3.0142,384.7947,7.5606,-6.0064,9.6561
266,15,480,444,500,467,48.12213046211571,311.58947350640716,48.19953970956257,342.06578314704325,0.7084,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0136,0.0466,2.8181,326.1172,5.4629,-6.0933,8.1836
266,17,427,262,451,269,17.87869659584134,162.8649747490233,17.663335144185996,187.85632808079689,0.5908,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.5491,0.0713,4.3405,174.4702,4.1667,-1.3441,4.3782
266,19,461,242,479,246,9.019322431381683,191.36614120580475,9.327614510667603,209.77368757782756,0.5431,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9976,0.0459,2.7726,200.1476,4.9604,-0.7874,5.0225
266,3,283,73,284,59,274.5247684728342,139.43457247038842,274.4846060095446,153.46986674914396,0.8206,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0417,0.0479,2.8981,146.1160,0.2893,3.6552,3.6666
267,15,486,443,506,466,47.18776366321584,314.8920449932008,47.346874292487286,345.35778549208936,0.6101,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0031,0.0461,2.7884,329.4220,5.6179,-6.0642,8.2666
267,17,432,261,457,267,17.027207335047944,167.3349933516597,16.557071375636653,193.00259065618783,0.4699,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.5486,0.0712,4.3390,179.2546,4.3011,-1.3172,4.4982
267,19,466,241,484,245,8.501879411481449,196.1555505204989,8.847678420524602,214.55302374937528,0.5305,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9738,0.0448,2.7050,204.9422,5.0863,-0.7603,5.1428
267,3,289,72,290,58,276.92344891481054,141.0283659410404,276.66665989090137,155.04837954651444,0.712,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0294,0.0474,2.8631,147.7064,0.4468,3.6795,3.7066
268,15,493,442,515,465,46.14322301905743,318.9686504971923,46.15500036804478,350.7962371519968,0.7969,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0331,0.0475,2.8735,334.1262,5.8093,-6.0459,8.3846
268,17,439,260,465,266,16.03598203811398,173.761330565808,15.631234391322202,200.4120754844877,0.4837,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.5484,0.0712,4.3386,186.1376,4.4892,-1.2903,4.6710
268,3,295,71,297,56,279.264523985133,142.86357128393507,279.1046008654022,157.99050604387594,0.7626,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0931,0.0503,3.0441,150.0467,0.6062,3.7162,3.7653
269,15,502,441,524,464,44.87517279115114,324.56278283253613,45.0,356.38181771801993,0.6456,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0159,0.0467,2.8245,339.7289,6.0413,-6.0151,8.5252
269,17,447,259,482,268,15.033258129388296,181.2015452472743,14.931417178137554,217.33844574764032,0.6662,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.9712,0.0907,5.5405,197.6317,4.7897,-1.2864,4.9594
269,19,482,240,503,243,7.594643368591445,211.85844330590177,7.6433780714795745,233.07080469247967,0.7876,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0365,0.0477,2.8831,221.9590,5.5210,-0.7361,5.5699
269,3,305,70,308,55,283.0829906748111,145.7840869230932,282.914632042321,161.07451691686057,0.7517,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0833,0.0498,3.0162,153.0483,0.8694,3.7409,3.8406
270,20,586,436,619,460,35.503141461308985,385.70973542289545,35.55329397570138,426.5126023929422,0.8027,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0921,0.0502,3.0413,405.0863,8.2754,-5.9035,10.1653
270,15,508,440,531,463,44.012239600360196,328.1463088318989,44.10131637926201,360.6688231605277,0.6877,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0265,0.0472,2.8546,343.6398,6.2018,-5.9916,8.6233
270,17,470,261,489,266,13.899987412035626,203.9730374338726,13.974100564405454,223.61797781037194,0.7711,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9988,0.0459,2.7760,213.3442,5.1969,-1.2861,5.3537
270,19,489,239,510,242,7.0925173282730745,218.67327225795108,7.184267392426861,239.88330496305906,0.7443,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0056,0.0463,2.7952,228.7878,5.6973,-0.7089,5.7412
270,3,312,69,316,54,285.62738373912106,148.48905683584903,285.56151032532847,164.01219466856725,0.8185,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0799,0.0497,3.0066,155.8651,1.0536,3.7667,3.9113
271,17,475,261,495,265,13.570434385161485,208.83007446246816,13.369338587868825,229.21169254643183,0.6737,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0115,0.0465,2.8122,218.5467,5.3311,-1.2868,5.4842
271,19,494,238,515,241,6.679886063222551,223.51733713517615,6.805580441864781,244.72433471152803,0.7024,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9846,0.0453,2.7357,233.6406,5.8232,-0.6820,5.8630
271,3,317,68,321,53,287.35402463626133,150.86749152816188,287.12804747359667,166.37908522407497,0.7145,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.063,0.0489,2.9584,158.2441,1.1844,3.7902,3.9710
272,20,597,435,631,459,34.45611604336647,394.14971774694953,34.52883823779677,435.7636974324502,0.776,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0901,0.0501,3.0356,413.9134,8.5645,-5.8766,10.3868
272,15,519,439,545,462,42.58388971431868,335.46683889767706,42.481922795833796,370.1742832774854,0.6949,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0693,0.0492,2.9764,351.9670,6.5031,-5.9765,8.8323
272,17,480,260,500,265,12.994616791916505,213.46662502602135,13.086348669210961,234.07904647789388,0.7742,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0013,0.0461,2.7830,223.2982,5.4600,-1.2600,5.6035
272,19,481,235,499,237,6.280007125699781,210.261741645978,6.284779984159571,228.37250272307304,0.6641,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8976,0.0413,2.4884,218.9432,5.4612,-0.6010,5.4942
272,3,322,68,327,53,289.1481374579396,152.43359209832983,289.0811144289536,168.24387061643583,0.8135,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0718,0.0493,2.9837,159.9490,1.3166,3.7917,4.0138
273,20,602,435,637,458,34.04915893542948,398.2825630127435,33.97889068515435,440.1601981097337,0.7449,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0858,0.0499,3.0235,418.1756,8.6947,-5.8755,10.4937
273,15,524,439,548,461,42.01232570021902,339.1651515117672,42.05595365001238,371.7216700704978,0.7622,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9956,0.0458,2.7670,354.6979,6.6133,-5.9572,8.9008
273,17,468,257,507,265,12.930551466942767,201.0994778710278,12.70938813625577,240.9024698918631,0.5904,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.9577,0.0901,5.5020,219.2088,5.3614,-1.2309,5.5008
273,21,505,237,528,240,6.12418606046248,234.33736364481018,6.241914347415048,257.52669764511796,0.7202,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.025,0.0471,2.8504,245.3854,6.1226,-0.6569,6.1577
273,3,328,67,334,52,291.1169046644634,155.43809056984713,291.18134950026626,171.5925406304132,0.8192,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0739,0.0494,2.9895,163.1163,1.4747,3.8184,4.0933
274,15,534,439,560,462,40.90605655542554,346.6597755725345,40.959795981595796,381.3712102401019,0.7381,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0365,0.0477,2.8833,363.1880,6.8881,-5.9680,9.1139
274,17,496,260,518,265,12.094757077012101,229.08513701242165,12.15836602064112,251.6445906432324,0.7977,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0202,0.0469,2.8369,239.8355,5.8849,-1.2610,6.0185
274,21,515,237,538,240,5.873961516191936,244.28262320517192,6.009005957494525,267.46962444359923,0.6918,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.985,0.0453,2.7368,255.3508,6.3742,-0.6558,6.4078
274,3,338,67,345,52,294.4737188190447,159.31415505221122,294.5248428859903,175.86642658563346,0.8371,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0736,0.0494,2.9886,167.1816,1.7380,3.8183,4.1953
275,15,546,440,575,463,39.764410338201564,356.4547657136877,39.63776746673168,393.45901946708506,0.6835,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0728,0.0493,2.9863,374.0439,7.2151,-6.0038,9.3863
275,17,508,261,531,266,11.729503505883319,241.03319273494262,11.77712269382439,264.5694615786183,0.8203,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.012,0.0466,2.8136,252.2535,6.1979,-1.2869,6.3301
275,21,526,238,551,241,5.8445658773868665,255.32724100651697,5.9341654595489395,280.5031194122447,0.7292,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0214,0.047,2.8404,267.3237,6.6734,-0.6831,6.7082
275,3,349,68,357,53,298.13440598182694,163.29421300217592,298.1285676156728,180.29420401111068,0.8708,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0756,0.0495,2.9945,171.3736,2.0278,3.7923,4.3005
276,18,553,440,584,464,39.055456894987174,361.86323383289437,38.927543592792304,401.05859920964167,0.6866,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1169,0.0514,3.1118,380.4541,7.4137,-6.0154,9.5472
276,17,516,261,540,266,11.355082803140203,248.8714527622644,11.392135831552729,273.38617375427015,0.8076,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0205,0.0469,2.8376,260.5535,6.4104,-1.2873,6.5384
276,21,535,238,561,241,5.64587654659576,264.2820463065927,5.730221701141852,290.4513728664404,0.743,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0256,0.0472,2.8521,276.7494,6.9111,-0.6832,6.9448
276,3,359,68,368,53,301.13897243697886,168.24089871371942,301.122470196792,185.73368030596927,0.8699,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0744,0.0494,2.9908,176.5551,2.2911,3.7921,4.4305
277,15,559,439,587,461,38.341909197151764,365.9207564487153,38.32553095288243,401.529575498493,0.7885,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0087,0.0464,2.8042,382.8991,7.5362,-5.9607,9.6085
277,17,522,260,547,265,10.868525340168706,254.566297847928,10.908708083540807,280.0607077045975,0.8018,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0367,0.0477,2.8838,266.7056,6.5727,-1.2620,6.6927
277,21,541,237,567,240,5.309634743453556,270.1592123174777,5.422000315261462,296.3258341758275,0.7059,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0042,0.0462,2.7914,282.6382,7.0621,-0.6563,7.0926
277,3,365,67,375,52,302.67527256586266,172.2614292289484,302.7714092666743,190.2866259094422,0.8117,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0809,0.0497,3.0093,180.8259,2.4498,3.8196,4.5377
278,15,568,439,597,461,37.484306045884296,373.02144710458674,37.457669586069066,409.42154315570644,0.769,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0114,0.0465,2.8118,390.3748,7.7734,-5.9614,9.7961
278,17,511,257,556,264,10.663072125268393,243.19950657844683,10.375844920051051,288.7213189218974,0.5285,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.8605,0.0856,5.2257,264.0125,6.5108,-1.2259,6.6252
278,21,550,237,577,240,5.1386756530195985,279.12183719659055,5.245238039713046,306.28254929068356,0.7009,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0087,0.0464,2.8041,292.0721,7.2998,-0.6565,7.3293
278,3,374,66,385,51,304.93931020467704,178.10109488714548,305.0636100565717,196.69773765857096,0.7968,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0787,0.0496,3.0031,186.9381,2.6866,3.8455,4.6910
279,15,577,439,609,463,36.65891992680979,380.2025775820043,36.67900332286971,420.2023322162789,0.8382,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0864,0.05,3.0252,399.2030,8.0362,-5.9810,10.0176
279,17,539,260,566,265,10.191501850027691,271.28029784707917,10.21907440781891,298.73901653449957,0.8104,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0472,0.0482,2.9138,284.3483,7.0229,-1.2625,7.1355
279,21,558,237,586,240,4.9956742415081745,287.0905780411471,5.095699919558608,315.2459357390671,0.7093,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0162,0.0467,2.8255,300.5102,7.5124,-0.6567,7.5410
279,3,382,66,394,51,306.9952711427071,182.80043763623763,307.15353780160183,202.00247523235947,0.7676,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0848,0.0499,3.0206,191.9224,2.8981,3.8466,4.8161
280,15,588,439,622,463,35.69174435091573,389.08225351460067,35.64592879855255,430.69827025424655,0.7983,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1036,0.0508,3.0740,408.8339,8.3323,-5.9855,10.2593
280,17,551,260,578,265,9.761774775042245,283.0989226401259,9.826292618650346,310.55595309058236,0.7716,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0055,0.0463,2.7950,296.1925,7.3251,-1.2602,7.4327
280,21,570,237,599,240,4.795463836586621,299.0468190768797,4.894122744414065,328.19658742893716,0.7115,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0103,0.0465,2.8088,312.9444,7.8256,-0.6565,7.8531
280,3,394,66,407,51,309.8826851500273,190.26297590440447,309.98014635798046,210.10949526377908,0.7947,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0777,0.0496,3.0002,199.6943,3.2132,3.8454,5.0112
281,15,600,440,633,464,34.80401175271321,399.459635007093,34.91738859644441,440.25560757360034,0.7263,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0562,0.0486,2.9392,418.8666,8.6307,-5.9994,10.5111
281,17,563,261,592,266,9.558081081839925,295.0965943551365,9.578422919460744,324.5242671973854,0.821,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0325,0.0475,2.8718,309.1116,7.6492,-1.2880,7.7569
281,21,582,238,612,241,4.794232066630602,311.08841187032345,4.8751933229834945,341.23452345857385,0.7323,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0047,0.0462,2.7927,325.4649,8.1387,-0.6826,8.1672
281,3,407,66,421,51,312.75824933680263,198.84918908559823,312.7832056592598,219.36727194365162,0.8393,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0666,0.0491,2.9687,208.6049,3.5539,3.8435,5.2348
282,17,573,261,601,266,9.246112745563252,304.9622927510875,9.321060710440182,333.4021595610922,0.7383,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9685,0.0446,2.6900,318.5487,7.8898,-1.2844,7.9937
282,21,612,240,625,241,4.7078522443722255,341.15099296352633,4.696471991705456,354.18921496849674,0.6434,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.4076,0.0188,1.0955,347.5479,8.6920,-0.7158,8.7214
282,3,417,67,432,51,315.0,205.0609665440988,314.8215090524464,226.98237817064125,0.7331,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1031,0.0507,3.0724,215.4655,3.8233,3.8233,5.4069
283,17,577,261,607,266,9.126906361883117,308.91099041633333,9.156969684919753,339.32432862970495,0.798,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.02,0.0469,2.8362,323.4042,8.0128,-1.2873,8.1155
283,21,618,240,631,241,4.626570709371522,347.1310991541956,4.618321832944938,360.16940458623077,0.664,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.4008,0.0184,1.0759,353.5301,8.8426,-0.7156,8.8715
283,3,422,66,437,51,315.77422016492807,209.32271735289507,315.70298042273555,230.53416232740864,0.789,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0484,0.0482,2.9170,219.4170,3.9456,3.8404,5.5061
284,17,564,259,619,266,9.143838664914082,295.758347304011,8.845397113773766,351.17659375305755,0.4695,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.8623,0.0857,5.2308,321.0938,7.9552,-1.2805,8.0576
284,21,607,239,632,242,4.60790854949202,336.0862984413378,4.763641690726178,361.24783736376884,0.5762,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7844,0.0361,2.1666,348.2131,8.7099,-0.7020,8.7381
284,3,432,67,449,52,317.81555668421123,215.92822881689185,317.8878436347613,238.5979882563975,0.8157,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0843,0.0499,3.0191,226.6978,4.2153,3.8201,5.6888
285,17,572,258,628,266,8.71745696459966,303.5061778613411,8.625183178170461,360.0722149791622,0.6123,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.8532,0.0852,5.2049,329.3782,8.1700,-1.2527,8.2655
285,21,616,239,638,241,4.487851861541668,345.05796614482034,4.530364528870258,367.14710948065493,0.599,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.6743,0.031,1.8534,355.7600,8.9001,-0.6986,8.9275
285,22,17,221,1,222,177.978635059644,255.15877409957903,177.8867234176087,271.1844390815963,0.5383,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.6619,0.0304,1.8183,262.9276,-6.5938,-0.2327,6.5979
285,3,442,67,459,52,319.53777250790665,223.4390297150433,319.4492084529898,246.10770000144245,0.7989,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0496,0.0483,2.9203,234.2262,4.4720,3.8143,5.8777
286,17,606,262,632,266,8.513987929750348,337.7217789838257,8.530765609948133,364.02747149082035,0.8865,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8149,0.0375,2.2534,350.3816,8.6956,-1.3017,8.7925
286,22,27,222,6,222,177.6626941408762,245.20399670478457,177.84703721089954,266.1879035568671,0.7808,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8921,0.041,2.4726,255.2654,-6.4003,-0.2612,6.4057
286,3,450,68,469,53,321.0275302955213,228.95414388038492,321.0927716573361,253.16002844051033,0.8052,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0915,0.0502,3.0396,240.4494,4.6910,3.7950,6.0339
287,17,594,260,621,264,8.478551973569955,325.55798254688824,8.474561808385808,352.8526604689272,0.6886,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8747,0.0402,2.4231,338.6562,8.4054,-1.2530,8.4983
287,22,41,222,18,223,177.52121089142167,231.21634890292685,177.52023620818292,254.23807739990482,0.8296,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.031,0.0474,2.8675,242.1813,-6.0716,-0.2628,6.0773
287,3,465,69,485,54,323.4640456639627,240.20407989873945,323.4325659521567,265.2036952985384,0.8423,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0754,0.0495,2.9936,252.0856,5.0827,3.7660,6.3259
288,17,602,260,628,263,8.2758928270752,333.47263755816607,8.152633135343464,359.63453671748493,0.5014,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8206,0.0377,2.2694,346.0598,8.5936,-1.2500,8.6841
288,22,49,221,27,222,177.6888685472386,223.1815404552984,177.6626941408762,245.20399670478457,0.8056,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0222,0.047,2.8424,233.6750,-5.8591,-0.2365,5.8639
288,3,474,68,495,53,324.5160202049682,248.07257002740147,324.5109603792906,273.87953556262653,0.8854,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0749,0.0494,2.9923,260.3381,5.3196,3.7922,6.5330
289,17,607,260,634,263,8.154045428196065,338.4213350248474,8.019278934310192,365.57488972849325,0.4742,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8385,0.0386,2.3204,351.4744,8.7308,-1.2510,8.8199
289,22,55,221,34,222,177.62503848423862,217.18655575334307,177.5940294833547,238.20999139414786,0.7998,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0036,0.0462,2.7898,227.2130,-5.6968,-0.2363,5.7017
289,3,480,68,503,53,325.304846468766,252.98221281347034,325.45990909292914,280.43180989324304,0.7353,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1187,0.0515,3.1170,266.0007,5.4882,3.7995,6.6750
290,17,616,261,638,264,8.106782949862362,347.47230105434306,8.086264734926546,369.67553340733815,0.7192,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.6731,0.031,1.8501,358.2302,8.8996,-1.2677,8.9895
290,22,64,221,44,222,177.52240113155432,208.19462048765814,177.48863673283694,228.21919288263203,0.7975,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9975,0.0459,2.7724,217.7475,-5.4591,-0.2362,5.4642
290,3,488,69,511,54,326.49396539417944,259.0463279029448,326.5317930476897,286.50479926172267,0.8341,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0942,0.0503,3.0473,272.0845,5.6931,3.7691,6.8277
291,22,73,221,54,222,177.4104981527591,199.2034136253694,177.37359436170925,218.2292372712694,0.8036,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9909,0.0456,2.7535,208.2827,-5.2213,-0.2361,5.2267
291,3,498,69,522,54,327.67668865855524,267.44158240632663,327.7071135013166,295.7431317883815,0.8449,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0925,0.0503,3.0424,280.8812,5.9563,3.7688,7.0485
292,22,82,221,63,221,177.28801653255505,190.21303845951255,177.53424100500226,209.19369015340783,0.6419,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0331,0.0475,2.8736,199.2524,-4.9945,-0.2366,5.0001
292,3,507,69,533,55,328.67904248782764,275.0890764825096,328.97172122097487,304.58168034207176,0.5732,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1061,0.0509,3.0810,289.0851,6.1971,3.7710,7.2543
293,22,84,220,66,221,177.56335175318986,188.17013578142522,177.49837718571823,206.196508214858,0.7519,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9937,0.0457,2.7616,196.7713,-4.9333,-0.2099,4.9378
293,3,510,69,535,54,329.0008538618568,277.65626231007286,329.0042167638763,306.8110167513546,0.853,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0844,0.0499,3.0195,291.5065,6.2703,3.7675,7.3151
294,22,85,220,66,221,177.55033737987296,187.17104476921637,177.49837718571823,206.196508214858,0.7766,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0515,0.0484,2.9257,196.2237,-4.9196,-0.2105,4.9241
294,3,511,68,536,54,328.9305967907666,279.0286723618202,329.100118335013,307.66865293688926,0.684,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0613,0.0488,2.9536,292.6496,6.2903,3.7899,7.3438
295,22,85,219,67,221,177.85623913477662,187.13097017864254,177.48618976382227,205.19746587129188,0.5466,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0011,0.046,2.7826,195.7482,-4.9087,-0.1837,4.9121
295,3,512,68,537,53,329.03624346792645,279.8856909525744,329.03624346792645,309.04045042680093,0.8785,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0762,0.0495,2.9962,293.7414,6.3207,3.7924,7.3712
