Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold
324,58,490,260,503,262,11.888658039627975,232.99785406737118,11.720811498809491,246.13207836444238,0.8387,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
325,58,490,261,503,262,12.129076198102792,233.20591759215716,11.720811498809491,246.13207836444238,0.6901,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
326,71,15,239,11,240,173.7616673103607,248.47132631352054,173.63475544435613,252.55692427648862,0.5102,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
326,58,491,262,503,263,12.316700285646846,234.39496581624786,11.948553250418508,246.33716731342025,0.6814,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
329,58,491,264,504,266,12.793451459995572,234.8297255459794,12.578935237493054,247.95160818191923,0.8168,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
330,58,491,266,504,268,13.268407856286446,235.28068344001383,13.029194807943744,248.39484696748443,0.8127,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
331,58,491,269,504,270,13.9773577954292,235.9872877932199,13.477822753241322,248.85337048149458,0.6333,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
332,58,491,270,504,272,14.212718616779322,236.23081932719955,13.924773220409437,249.32709439609647,0.7723,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
333,58,491,272,504,274,14.68196774139361,236.7298037848213,14.370001515179306,249.81593223811808,0.7806,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
334,58,491,273,504,275,14.915843441224796,236.98523160737253,14.591956201965417,250.06599129029922,0.7681,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
335,58,492,275,504,277,15.318335793454574,238.47222060441337,15.034520011989413,250.57733337235433,0.7743,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
336,71,25,252,17,254,170.42010795798797,240.3518254559345,170.2724214485984,248.57393266390585,0.7019,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
336,58,492,276,505,278,15.54980416970159,238.73835050112916,15.19524852681988,251.80349481291955,0.7285,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
337,58,494,277,506,279,15.651406453855401,240.9336008115099,15.354418048201316,253.03161857759991,0.7234,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
338,72,280,56,275,9,276.581944655178,157.0350279396288,273.66418432074073,203.4158302591025,0.2262,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
338,71,30,253,21,255,169.97793222748456,235.5949914577982,169.88355694996181,244.80604567698077,0.8445,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
338,58,495,278,507,280,15.815400027527335,242.1672975444868,15.512048727561288,254.26167623139747,0.7464,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
339,73,593,172,607,172,353.1094516780611,333.4081582685103,353.38653951768526,347.3110997362451,0.6638,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
339,71,33,252,24,255,170.09196289724161,232.46720198772127,169.75872130786598,241.85326129701042,0.6835,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
341,73,592,175,606,175,353.6026458724772,332.067764168701,353.860973586011,345.98410368107955,0.6783,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
341,58,500,279,512,281,15.72258010383803,247.25088473046966,15.429505048448915,259.3472575524947,0.765,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
344,71,48,246,38,249,170.97238704928492,216.68410186259626,170.6206549671468,227.03523955544875,0.4856,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
345,71,48,245,38,247,171.23371983816165,216.52944372532804,171.11934084947978,226.71788636982305,0.7806,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
346,71,50,242,40,245,171.94558555361826,214.11212016137713,171.54497232282253,224.43930137121706,0.5725,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
348,72,282,67,281,22,277.85331330197823,146.37281168304446,275.71059313749964,190.9476368012969,0.5402,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
349,72,282,67,280,23,277.85331330197823,146.37281168304446,275.4403320310055,189.85520798756087,0.4982,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
350,72,282,68,280,25,277.90716270295843,145.38225476308997,275.498162724981,187.8643127366132,0.5149,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
350,58,511,270,524,272,13.112198115153774,255.66579747787932,12.898751104164447,268.7824399026097,0.8208,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
351,74,28,28,9,9,218.17884763521565,297.6776780344808,218.74256570185378,324.3732418064104,0.633,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
351,75,25,34,5,18,216.9085587597559,296.40006747637557,217.0478342772544,322.001552791287,0.7526,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
351,72,281,68,279,26,277.51644171626947,145.24806367039804,275.2222019445868,186.77526602845464,0.5249,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
351,76,124,235,116,235,170.53767779197437,139.90353819685905,171.04752666584585,147.80054127099805,0.5713,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
351,58,512,269,525,271,12.843882846882023,256.4156781478075,12.644090812157241,269.5366394388711,0.8242,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
352,72,281,68,278,27,277.51644171626947,145.24806367039804,274.94301071861355,185.6906028855526,0.4812,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
352,73,580,190,595,189,356.04244688587215,318.76009787926716,356.04890881586505,333.79334924470857,0.9398,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
353,72,280,68,278,28,277.1250163489018,145.12063946937388,274.9697407281103,184.69434208984313,0.5619,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
353,77,124,225,49,226,174.6184529478681,138.61096637712328,176.23948929424304,213.45959805077868,0.7213,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
354,72,280,68,277,29,277.1250163489018,145.12063946937388,274.68589983950267,183.61372497719228,0.5097,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
354,77,126,219,54,222,177.05355261998767,136.1800279042415,177.24751459973132,208.24024587000469,0.756,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
355,72,280,67,276,30,277.0763781776368,146.11296999240005,274.3987053549955,182.53766734567415,0.4282,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
356,72,280,67,275,31,277.0763781776368,146.11296999240005,274.10811217713587,181.46625030566977,0.3666,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
357,77,133,205,47,215,183.10602709561644,129.18978287774928,179.20057588668246,215.02092921387907,0.4046,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
357,58,521,266,534,267,11.77712269382439,264.5694615786183,11.431407442921593,277.50495491071865,0.6721,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
358,77,135,200,50,181,185.3977487764804,127.56566936288148,188.31919664949973,214.2545215392198,0.5873,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
359,78,352,279,362,285,36.66563548264217,112.2007130102122,36.12944414324086,123.81033882515628,0.584,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
362,58,530,268,543,269,11.802434207783548,273.7882393383616,11.466692081543467,286.7228627089232,0.699,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
363,58,532,269,545,270,11.92073853992231,275.95108262154,11.582211793399404,288.88232898535,0.6725,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
365,58,535,272,548,273,12.39540683375846,279.5156525134147,12.040020261074803,292.43289828608545,0.6773,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
369,79,536,211,551,211,359.79089224406937,274.00182481144174,359.8017454988008,289.0017300986276,0.9748,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
370,79,537,211,551,211,359.7916526291938,275.0018181758077,359.8017454988008,289.0017300986276,0.9848,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
371,79,537,212,552,212,0.0,275.0,0.0,290.0,0.9886,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
372,79,538,212,553,212,0.0,276.0,0.0,291.0,0.9883,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
373,79,539,213,554,212,0.20684307077732234,277.0018050482704,0.0,292.0,0.8303,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
376,80,28,28,8,12,218.17884763521565,297.6776780344808,218.21695114479886,323.2893440866865,0.8379,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
376,81,25,34,4,17,216.9085587597559,296.40006747637557,217.08249696517166,323.40222633742025,0.7058,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
377,82,178,102,169,82,232.63333058723128,138.40520221436765,234.42065255754463,159.84054554461454,0.4881,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
378,80,28,29,8,14,218.02723071397352,297.0605998782067,217.9373973295842,322.0558957696629,0.6803,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
378,81,24,35,4,18,216.63808860919121,296.60242750186654,216.940896097129,322.80024783137947,0.6272,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
378,82,181,98,167,86,234.60520415501293,139.84634424968,232.98486621525657,157.8005069700348,0.4939,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
379,80,28,29,8,14,218.02723071397352,297.0605998782067,217.9373973295842,322.0558957696629,0.6803,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
379,81,24,35,4,18,216.63808860919121,296.60242750186654,216.940896097129,322.80024783137947,0.6181,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
379,79,550,218,565,218,1.193489423982035,288.0624932197873,1.1344216309770068,303.0594001181947,0.9354,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
380,79,553,220,568,220,1.574745065753176,291.10994486619654,1.497587739017516,306.10455730027934,0.9102,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
380,83,429,289,437,293,24.75337992441178,183.89671013914307,24.837396009213965,192.83671849520775,0.914,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
381,79,557,223,572,223,2.135463442376656,295.2050135075622,2.032223405812395,310.195099896823,0.8763,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
382,79,561,226,576,226,2.6807875810217454,299.3275797516828,2.5528981471717573,314.3119469571591,0.8595,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
382,83,437,285,447,288,22.643108670705704,189.61540021844218,22.333388437763354,200.0024999843752,0.7414,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
383,79,565,230,580,230,3.399714159123259,303.5341825890455,3.23970029610213,318.5090265596879,0.8105,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
383,83,441,282,451,285,21.35855237706058,192.20041623263984,21.118723982390996,202.6079958935481,0.8211,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
384,79,569,233,585,233,3.9131595249873983,307.7174028227848,3.7198771723242374,323.68194265358704,0.7999,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
384,83,444,280,454,282,20.487014193330708,194.28844535895593,20.03101268089773,204.3624231604235,0.6478,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
385,79,574,237,589,237,4.581220085277059,313.0,4.371906582621858,327.9542651041453,0.7616,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
385,83,448,277,457,280,19.262599141281996,197.03045449879062,19.224580320446275,206.51634317893584,0.8784,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
386,79,578,240,593,240,5.063616853030085,317.23808094237364,4.835261377815626,332.18217893198306,0.7354,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
386,83,450,274,460,277,18.251895837078543,197.9595918363139,18.174120065469083,208.39625716408634,0.8555,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
387,83,454,272,463,274,17.35402463626132,201.15665537088253,17.14278193667208,210.34495477667156,0.525,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
388,79,584,247,600,247,6.203447901691836,323.8965884352597,5.911924476980199,339.8072983324519,0.6769,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
388,83,457,267,466,271,15.751173663453027,202.6079958935481,16.130698552112868,212.3605424743495,0.4369,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
389,79,587,251,602,251,6.84277341263094,327.33163611236847,6.543564100789403,342.2294551905198,0.6405,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
389,83,458,265,469,267,15.131369911651316,203.03940504246953,14.879721752003187,214.1821654573508,0.7644,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
390,83,460,261,471,264,13.899987412035626,203.9730374338726,13.971721220974871,215.37177159507232,0.8848,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
391,83,462,258,473,260,12.952764513375518,205.22183119736556,12.816002193658681,216.390850083824,0.8403,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
392,84,115,132,83,122,208.55581420851124,167.35889578985635,206.6929433296569,200.35218990567586,0.2952,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
392,83,464,254,475,256,11.745633425287949,206.32013958894075,11.671578218236382,217.4971264177989,0.8879,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
393,84,115,135,82,120,207.64597536373867,165.94577427581578,207.07208023799276,202.14846029589245,0.6365,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
393,83,466,250,477,252,10.551809506192281,207.5090359478353,10.53918372862823,218.68927728629038,0.9219,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
394,84,115,137,82,117,207.030860259843,165.0272704737008,207.82409638425327,203.5313243704762,0.698,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
394,85,480,248,595,266,9.377060694304353,220.95248357961492,9.211026540816666,337.3499666518436,0.9343,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
395,84,113,141,81,116,205.47826972407978,165.05150711217394,207.94088618074161,204.88289338058462,0.4466,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
395,83,471,243,482,244,8.436904131405909,211.28653530218153,8.2758928270752,222.31509170544405,0.8437,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
396,83,473,239,484,240,7.292058964582692,212.72047386182646,7.188537142736647,223.75879870968203,0.8881,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
397,83,475,235,486,236,6.162988869115569,214.23818520515897,6.115503566285407,225.28204544525957,0.9265,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
398,83,477,232,488,232,5.31454566994475,215.92822881689185,5.057248532559135,226.88322987827902,0.7921,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
399,83,478,228,490,228,4.23639479905884,216.59178193089414,4.014175695411026,228.56071403458645,0.8237,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
400,86,262,47,260,21,270.0,165.0,269.40006611974604,191.01047091717248,0.7669,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
400,83,480,224,492,224,3.150716413267741,218.33002542023394,2.9866369904751666,230.31283073246266,0.8716,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
401,86,262,49,265,19,270.0,163.0,270.89053625336055,193.02331465395574,0.7044,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
401,83,481,219,493,219,1.8307486480254938,219.1118435867856,1.7357045889283889,231.10603626906848,0.8916,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
402,86,262,50,269,16,270.0,162.0,272.04540848888723,196.1249601657066,0.4566,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
402,83,482,215,494,215,0.7812576616086433,220.02045359466015,0.7408524093893388,232.01939574095957,0.9408,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
403,86,278,53,274,14,275.74626920979625,159.80300372646317,273.4682292589172,198.36330305779848,0.3836,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
403,87,99,177,13,173,192.11876033472518,166.715326230074,188.901716032892,252.03571175529868,0.4651,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
403,83,483,211,495,210,359.7407448484986,221.00226243185838,359.5082028120541,233.0085835328819,0.8112,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
404,86,278,52,279,12,275.71059313749964,160.79800993793424,274.8584629190343,200.7211996775627,0.6489,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
404,87,96,181,13,173,190.57797046756727,168.8697723099075,188.901716032892,252.03571175529868,0.6903,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
404,83,484,206,496,206,358.45184230102205,222.08106627986098,358.53119928561415,234.07691043757393,0.9151,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
405,86,279,52,284,11,276.06492244544796,160.90059042775448,276.2463156209901,202.20039564748632,0.8092,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
405,87,94,185,13,173,189.13017648227867,170.1558109498468,188.901716032892,252.03571175529868,0.9042,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
405,83,484,203,496,202,357.6784694101673,222.1823575354263,357.55295135767636,234.21357774475842,0.8672,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
406,86,285,63,289,10,278.7750557444797,150.7647173578752,277.6132217659666,203.79646709401024,0.5906,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
406,87,92,188,13,173,188.0357107105348,171.68575945604806,188.901716032892,252.03571175529868,0.8131,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
406,83,484,201,497,200,357.16333989887454,222.27235545609355,357.07679706802185,235.30618351416098,0.9124,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
407,86,285,63,294,10,278.7750557444797,150.7647173578752,279.0017551225613,204.51894777746145,0.7413,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
407,87,91,191,13,173,187.00126755749534,172.28464818433474,188.901716032892,252.03571175529868,0.6758,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
407,83,485,202,497,201,357.4324026708122,223.22410264126944,357.3200260598921,235.25730594393875,0.8876,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
408,86,285,63,300,10,278.7750557444797,150.7647173578752,280.6539025999385,205.54318281081473,0.4703,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
408,87,89,194,13,173,185.94003725230064,173.93389548906217,188.901716032892,252.03571175529868,0.5159,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
408,83,485,203,497,202,357.6888685472386,223.1815404552984,357.56335175318986,235.2126697267815,0.8623,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
409,86,284,63,305,11,278.39909464785245,150.6154042586614,282.0752885831935,205.54804791094466,0.2064,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
409,87,87,196,12,173,185.22394759626843,175.72990639046048,188.86667604414427,253.02371430362015,0.4036,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
409,83,486,200,498,200,356.9335144988741,224.32119828495925,357.0891621738322,236.30488780387088,0.8528,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
410,83,487,197,500,196,356.18592516570965,225.49944567559362,356.15396990995265,238.53720883753127,0.9325,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
411,83,489,193,501,192,355.21547031183496,227.79376637651873,355.2165190512325,239.83536019528063,0.9709,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
411,88,380,199,434,204,353.7131066382635,118.71394189394942,357.33699923393283,172.18594600024707,0.4136,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
412,83,490,189,503,188,354.2396493591487,229.1571513176056,354.312946622685,242.19207253748004,0.9153,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
412,88,378,198,434,201,353.11827636936306,116.84177335182824,356.3407184813392,172.35138525698017,0.4934,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
413,83,492,185,504,184,353.30461722309514,231.57936004747918,353.40008301808615,243.61444948935193,0.9098,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
413,88,377,197,435,200,352.5685920288275,115.97413504743201,356.0320818620131,173.4156855650607,0.4575,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
414,89,435,201,506,180,356.36181342213536,173.34935823359717,352.5284408234076,246.0894146443524,0.2441,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
414,90,377,196,494,181,352.07926009835893,116.1077086157504,352.3891805224332,234.06195760951843,0.8593,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
415,83,496,178,508,177,351.7328266644894,236.4571842850202,351.90250764773725,248.47736315407084,0.8628,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
416,83,498,175,510,174,351.08971914886797,238.88281646028875,351.2885624480496,250.89440009693323,0.8313,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
417,83,500,173,513,171,350.69390311582606,241.17421089328766,350.7228606620653,254.32656172724074,0.959,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
418,83,502,171,515,169,350.3055557148058,243.47689828811275,350.35415574338805,256.62813563598206,0.9492,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
423,88,374,198,419,201,352.8749836510982,112.8716084761797,355.99219545762764,157.3848785620779,0.4686,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
424,83,523,165,539,160,349.7917736411862,265.1980392084376,349.36785654193426,281.8386062980017,0.4115,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
424,91,534,163,537,162,349.7878650676529,276.3783638420345,349.695153531234,279.5084971874737,0.5088,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
424,92,580,248,595,248,6.458816378718656,320.0312484742701,6.170175095029609,334.94029318671113,0.6525,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
425,91,519,166,541,160,349.8521816533568,261.0842775810141,349.44235311902185,283.8045101826255,0.7505,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
425,92,579,246,594,246,6.12188536393256,318.8181299738144,5.84725544127322,333.73642294481436,0.6825,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
426,83,521,165,535,162,349.7146220250525,263.2299375071156,349.62129501009093,277.5409879639402,0.6552,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
426,92,578,243,594,243,5.602860679980772,317.5169286825507,5.334440037031728,333.44414824674914,0.7139,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
427,91,530,163,544,161,349.6387230378128,272.44265451650557,349.7488012491826,286.574597618142,0.809,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
427,92,577,240,593,240,5.07960786001457,316.2419959461425,4.835261377815626,332.18217893198306,0.7303,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
428,91,529,164,540,162,349.8084981499723,271.28029784707917,349.8040117527132,282.4606167238187,0.8459,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
428,92,577,236,592,236,4.356975005846297,315.91296269700615,4.159642293712642,330.8715762950937,0.7769,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
429,91,535,163,546,161,349.8244891569568,277.3625785862253,349.8194777181947,288.54289109246827,0.6776,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
429,92,576,232,591,232,3.644489512771559,314.6362979695763,3.4787451401449596,329.607342151233,0.8148,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
430,92,575,227,591,227,2.743704976223483,313.35921878891645,2.610461799790587,329.34176777323586,0.8465,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
431,92,575,221,590,221,1.6470286612587413,313.12936623702353,1.5717459148182542,328.12345237730267,0.8826,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
431,93,78,224,70,226,176.26860300083956,184.39088914585776,175.8295634751579,192.50974001333023,0.677,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
432,92,574,216,590,216,0.7345210342548154,312.0256399721023,0.6986943829834713,328.0243893371345,0.9415,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
432,93,80,228,71,230,174.97592474146046,182.70194306574848,174.61629832318823,191.84629264074925,0.7609,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
432,94,372,421,379,431,62.24145939893998,236.18001608942276,61.88679112394404,248.29418035870273,0.6487,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
433,92,574,210,589,210,359.6327243926619,312.00641019056,359.6495714673459,327.00611615075337,0.95,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
434,91,550,162,565,159,350.15098548888295,292.30805667993485,350.0783414583143,307.6003901167877,0.6562,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
