Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,Radius_A_px,Angle_B_deg,Radius_B_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold
202,8,94,357,80,368,140.83350758473517,229.58440713602482,140.9061411137705,247.38633753705963,0.6975,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
202,1,541,203,562,202,358.08375562750365,269.15051551130273,358.02506598911805,290.17236257093816,0.6202,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
203,2,236,428,233,444,99.46232220802563,218.97945109073592,99.54240011467388,235.25518060183074,0.6272,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
203,8,94,357,80,369,140.83350758473517,229.58440713602482,140.7268472589113,248.0181444975347,0.6963,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
203,1,541,203,562,202,358.08375562750365,269.15051551130273,358.02506598911805,290.17236257093816,0.6661,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
204,2,236,428,232,445,99.46232220802563,218.97945109073592,99.74122852839484,236.40854468483155,0.5642,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
204,8,94,357,80,369,140.83350758473517,229.58440713602482,140.7268472589113,248.0181444975347,0.6088,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
204,1,540,203,562,202,358.07661082248035,268.1510768205118,358.02506598911805,290.17236257093816,0.6266,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
205,2,235,428,232,445,99.72021594806087,219.14607000811125,99.74122852839484,236.40854468483155,0.5733,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
205,8,93,358,79,370,140.79785438515967,230.99134182908242,140.6944307177554,249.42533953069002,0.6964,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
205,1,540,203,561,202,358.07661082248035,268.1510768205118,358.01823774704417,289.1729586251107,0.5707,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
206,2,235,429,232,446,99.67627109977226,220.1317787144782,99.7003919439458,237.39418695494632,0.6992,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
206,8,93,358,79,370,140.79785438515967,230.99134182908242,140.6944307177554,249.42533953069002,0.5797,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
206,1,540,204,561,203,358.2901859558585,268.1193763979023,358.2162788461441,289.1401044476535,0.6026,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
207,2,234,430,230,447,99.88798881557781,221.28714377477965,100.13310991446981,238.72368964977062,0.5654,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
207,8,92,359,78,371,140.76263288659845,232.39836488237177,140.6623779066538,250.83261350948763,0.609,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
207,1,539,205,560,204,358.4982074776407,267.09174453734056,358.4088597288054,288.1110896859057,0.6651,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
208,2,230,433,227,451,100.76046930602809,224.95555116511352,100.6630721252684,243.19950657844683,0.5896,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
208,8,89,363,74,375,140.4727116712505,237.25513693068902,140.5376845884328,256.46247288833507,0.6977,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
208,1,536,208,557,208,359.13194855025444,264.030301291348,359.19590150391076,285.02806879323305,0.6103,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
209,8,84,367,69,380,140.495507479157,243.65754656894993,140.3893117599734,263.50142314606194,0.6088,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
209,1,532,213,552,213,0.2203672961231626,260.00192306981114,0.2046269139658639,280.0017857085915,0.6087,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
210,2,223,440,219,458,102.1290761981028,233.20591759215716,102.15836602064113,251.6445906432324,0.5356,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
210,8,82,370,67,382,140.25380275126224,247.1113109511582,140.33215888165955,266.3174797117155,0.6973,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
210,1,529,215,548,215,0.668791952968665,257.0175091311874,0.6227556872063182,276.0163038662753,0.6595,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
211,2,221,441,216,460,102.55529674078856,234.61031520374377,102.72435568542238,254.24397731313127,0.6941,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
211,8,79,371,64,384,140.51713597898808,250.05999280172747,140.41186915231702,269.9036865253974,0.5432,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
211,1,527,217,546,217,1.123302714075429,255.04901489713697,1.0454273910633103,274.0456166407337,0.6301,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
212,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
212,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.6979,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
212,1,525,218,545,218,1.3585385380603936,253.07113624433742,1.2590452071752678,273.0659261057666,0.594,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
213,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
213,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.6979,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
213,1,525,218,545,218,1.3585385380603936,253.07113624433742,1.2590452071752678,273.0659261057666,0.594,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
214,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
214,8,78,372,63,385,140.4861564250043,251.46769176178478,140.38370167681177,271.31162894354526,0.5797,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
214,1,525,218,545,218,1.3585385380603936,253.07113624433742,1.2590452071752678,273.0659261057666,0.6647,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
215,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
215,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.6979,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
215,1,525,218,545,218,1.3585385380603936,253.07113624433742,1.2590452071752678,273.0659261057666,0.594,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
216,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
216,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.6979,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
216,1,526,218,545,218,1.3531919537796904,254.07085625864295,1.2590452071752678,273.0659261057666,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
217,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.6995,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
217,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.6979,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
217,1,525,218,545,218,1.3585385380603936,253.07113624433742,1.2590452071752678,273.0659261057666,0.6293,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
218,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.5735,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
218,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.6104,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
218,1,525,218,545,218,1.3585385380603936,253.07113624433742,1.2590452071752678,273.0659261057666,0.594,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
219,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.5735,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
219,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.6979,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
219,1,525,218,545,218,1.3585385380603936,253.07113624433742,1.2590452071752678,273.0659261057666,0.6647,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
220,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.5735,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
220,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.6104,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
220,1,525,218,545,218,1.3585385380603936,253.07113624433742,1.2590452071752678,273.0659261057666,0.6647,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
221,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.5735,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
221,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.6979,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
221,1,526,218,545,218,1.3531919537796904,254.07085625864295,1.2590452071752678,273.0659261057666,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
222,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
222,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.6979,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
222,1,526,218,545,218,1.3531919537796904,254.07085625864295,1.2590452071752678,273.0659261057666,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
223,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
223,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.6979,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
223,1,525,218,545,218,1.3585385380603936,253.07113624433742,1.2590452071752678,273.0659261057666,0.6647,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
224,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
224,8,78,371,63,384,140.6623779066538,250.83261350948763,140.54676369715634,270.675081970986,0.696,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
224,1,526,217,545,218,1.127724025858696,254.04920783186867,1.2590452071752678,273.0659261057666,0.5999,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
225,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.5735,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
225,8,78,371,63,384,140.6623779066538,250.83261350948763,140.54676369715634,270.675081970986,0.696,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
225,1,525,218,545,218,1.3585385380603936,253.07113624433742,1.2590452071752678,273.0659261057666,0.6647,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
226,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
226,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.5812,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
226,1,525,218,545,218,1.3585385380603936,253.07113624433742,1.2590452071752678,273.0659261057666,0.6647,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
227,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.5735,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
227,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.6979,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
227,1,526,218,545,218,1.3531919537796904,254.07085625864295,1.2590452071752678,273.0659261057666,0.606,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
228,2,220,442,216,460,102.7396467924821,235.80500418778223,102.72435568542238,254.24397731313127,0.5735,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
228,8,78,372,63,384,140.4861564250043,251.46769176178478,140.54676369715634,270.675081970986,0.5812,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
228,1,525,218,545,218,1.3585385380603936,253.07113624433742,1.2590452071752678,273.0659261057666,0.6293,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
